"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Sean O'Brien","G","6-2","190","SR","Lafayette Hill, PA"
"1","Jordan Burns","G","6-0","175","FR","SAN ANTONIO, TX"
"2","Nathan Harries","G","6-2","180","SR","Alpharetta, GA"
"3","David Favorite","G","6-3","200","JR","SAN ANTONIO, TX"
"4","Sam Lindgren","F","6-6","210","JR","Doylestown, PA"
"5","Malcolm Regisford","F","6-8","220","JR","Woodland Hills, CA"
"10","Will Rayman","F","6-8","205","SO","New York, NY"
"12","Dana Batt","C","6-9","225","JR","Fort Wayne, IN"
"13","Andrew Bargmann","G","6-3","180","SR","Downingtown, PA"
"13","Jack Ferguson","G","6-3","170","FR","Fort Wayne, IN"
"14","Tom Rivard","F","6-7","215","SR","Worcester, MA"
"15","Jordan Swopshire","F","6-7","210","SR","O' Fallon, MO"
"21","Ryan Diew","G","6-2","180","SR","Oakland, CA"
"21","David Maynard","G","6-4","190","FR","Herriman, UT"
"22","Hugh Baxter","F","6-8","205","FR","Melbourne, VIC"
"23","Milan Williams","G","6-3","205","SO","Detroit, MI"
"25","Jordan Robertson","G","6-3","195","SR","Cape May Court H, NJ"
"30","Francisco Amiel","G","6-2","180","JR","Corroios, Portugal"
"45","Dylan Whitbread","F","6-3","210","SR","Johannesburg, South Africa"
