"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Ray Salnave","G","6-3","205","FR","Elmont, NY"
"1","Pierre Sarr","F","6-8","195","JR","Dakar, Senegal"
"2","Melik Martin","F","6-6","200","FR","York, PA"
"3","Deion Hammond","G","6-4","200","FR","Mitchellville, MD"
"4","Mustapha Traore","F","6-8","210","SO","Philadelphia, PA"
"5","Nick Rutherford","G","6-3","185","JR","Indianapolis, IN"
"10","Micah Seaborn","G","6-5","195","JR","Fort Worth, TX"
"11","George Papas","G","6-5","175","FR","Jersey City, NJ"
"13","Marcus McClary","G","6-3","195","FR","Linden, NJ"
"15","Daniel Pillari","G","5-10","170","SR","Oceanport, NJ"
"23","Austin Tilghman","G","6-1","230","SR","Wilmington, DE"
"24","Louie Pillari","G","6-6","200","SO","Tinton Falls, NJ"
"32","Diago Quinn","F","6-9","255","JR","New York, NY"
"33","Zac Tillman","C","6-10","280","FR","Yeadon, PA"
"44","Sam Ibiezugbe","F","6-11","245","SO","Simsbury, CT"
