"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Kameron Chatman","G","6-9","225","JR","Portland, OR"
"1","Jermaine Jackson Jr.","G","5-10","172","FR","Shelby Township, MI"
"2","Roschon Prince","F","6-6","235","SR","Long Beach, CA"
"4","DeShawndre Black","G","6-2","185","SR","Westland, MI"
"5","Corey Allen","G","6-3","206","SO","Ypsilanti, MI"
"10","Tariiq Jones","F","6-7","200","JR","Detroit, MI"
"11","Cole Long","F","6-8","206","SO","St. John's, NF"
"12","Malik Eichler","F","7-0","226","SO","Berlin, Germany"
"13","Jack Ballantyne","F","6-9","250","FR","Shelby Township, MI"
"15","Jacob Joubert","G","6-2","187","FR","Farmington Hills, MI"
"20","Bass Ollie","G","6-4","182","FR","Kalamazoo, MI"
"21","Jaleel Hogan","F","6-7","260","SR","Saginaw, MI"
"23","Josh McFolley","G","6-1","174","JR","Detroit, MI"
"24","Ed Carter III","G","6-1","179","SO","Detroit, MI"
"25","Gerald Blackshear","F","6-9","220","JR","Detroit, MI"
"35","Isaiah Jones","C","6-11","222","SR","Antelope, CA"
"55","Musial Gjysma","F","6-6","241","JR","Sterling Heights, MI"
