"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Maurice Smith","G","6-6","215","SO","Lauderdale Lakes, FL"
"1","Desmond Johnson","G","5-11","170","FR","Memphis, TN"
"2","Matt Halvorsen","G","6-1","170","FR","Kingsport, TN"
"3","Jason McMillan","G","5-11","165","SO","Cherokee, NC"
"5","Devin Peterson","G","6-1","175","SR","Milton, GA"
"11","Haboubacar Mutombo","G","6-5","190","SR","Pickering, ON"
"12","Marc Gosselin","F","6-7","205","JR","Lyon, France"
"13","Deriece Parks","G","6-5","155","SR","Charlotte, NC"
"21","Marcus Thomas","G","6-3","180","FR","Mint Hill, NC"
"23","Mike Amius","F","6-7","210","JR","Lake Worth, FL"
"24","Ashley Williams","F","6-5","175","SR","Morehead City, NC"
"32","Devonte Fuller","G","6-1","185","SR","Hickory, NC"
"33","Onno Steger","F","6-5","205","SO","Upper Arlington, OH"
"35","Yalim Olcay","F","6-8","225","SO","Ismire, Turkey"
"41","Charlendez Brooks","F","6-9","240","SR","Duncan, SC"
"44","Adam Sledd","F","6-8","220","SO","Roanoke, VA"
