"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Khadeen Carrington","G","6-4","195","SR","Brooklyn, NY"
"1","Michael Nzei","F","6-8","205","JR","Makurdi, Nigeria"
"2","Jordan Walker","G","5-11","155","FR","Port Washington, NY"
"4","Eron Gordon","G","6-3","200","SO","Indianapolis, IN"
"13","Myles Powell","G","6-2","195","SO","Trenton, NJ"
"14","Ismael Sanogo","F","6-8","215","SR","Newark, NJ"
"20","Desi Rodriguez","F","6-6","220","SR","Bronx, NY"
"21","Shavar Reynolds","G","6-2","195","FR","Manchester, England"
"22","Myles Cale","G","6-5","200","FR","Middletown, DE"
"23","Sandro Mamukelashvili","F","6-10","230","FR","Tbilisi, Georgia"
"25","Philip Flory","G","6-5","190","FR","Oshkosh, WI"
"30","Quincy McKnight","G","6-4","180","JR","Bridgeport, CT"
"31","Angel Delgado","C","6-10","245","SR","Bajos De Haina, Dominican Republic"
"33","Taurean Thompson","F","6-10","225","SO","New York, NY"
"35","Romaro Gill","C","7-2","245","JR","Kingston, Jamaica"
