"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Raekwon Harney","G","6-0","175","JR","Winston-salem, NC"
"1","C.J. Wiggins","G","5-11","170","SO","Richmond, VA"
"3","Rashaun Madison","G","6-0","175","SR","Norfolk, VA"
"5","Del'vin Dickerson","F","6-5","215","SR","Houston, TX"
"10","Dajuan Graf","G","6-0","185","SR","Charlotte, NC"
"11","Patrick Cole","G","6-5","210","SR","Newark, NJ"
"12","Alex Mills","G","6-1","185","JR","Laurens, SC"
"13","Pablo Rivas","F","6-6","210","JR","Colon, Panama"
"21","Marius McAllister","G","6-4","205","JR","Durham, NC"
"25","Kyle Benton","F","6-7","230","SR","Long Beach, CA"
"33","Ron Trapps","G","6-4","200","SR","Lancaster, SC"
"34","Michael Wolfe","F","6-8","195","JR","Germantown, MD"
"42","Will Ransom","F","6-8","230","SR","Fort Worth, TX"
"55","John Guerra","G","6-2","205","SO","Cary, NC"
