"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Jamaal Robateau","G","6-5","180","SR","Sunshine Coast, QLD"
"1","Jaheam Cornwall","G","6-0","175","FR","Brooklyn, NY"
"2","Eric Jamison","F","6-5","185","SO","East Point, GA"
"3","Justin Jenkins","G","6-2","200","SO","Knoxville, TN"
"4","Christian Turner","G","5-10","180","SO","Atlanta, GA"
"5","Liam O'Reilly","G","6-2","180","SR","Austin, TX"
"10","Nate Johnson","G","6-4","180","FR","Miami, FL"
"11","David Efianayi","G","6-2","185","JR","Orlando, FL"
"13","Acton Shirley","C","7-0","230","FR","Zebulon, GA"
"14","Brandon Miller","C","6-6","250","JR","Orlando, FL"
"21","Matthew Rodden","F","6-6","210","SO","Philadelphia, PA"
"24","Patrick Zeck","F","6-7","225","SO","Atlanta, GA"
"25","DJ Laster","F","6-6","230","JR","Pensacola, FL"
"31","L'Hassane Niangane","C","6-10","245","SR","Chalone-sur-Sa̫ne, France"
