"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Nourse Fox","G","6-1","205","SR","Memphis, TN"
"1","Tom Lacey","F","6-7","235","SR","Glen Ridge, NJ"
"2","Hasan Abdullah","G","6-0","195","JR","Birmingham, AL"
"3","Matt Cullen","G","6-1","180","SO","Latrobe, PA"
"5","Ryan Pearson","G","6-2","190","JR","Richmond, VA"
"10","JR Mathis","G","6-1","175","FR","Louisville, KY"
"11","Isaiah Burnett","G","6-5","180","FR","Annapolis, MD"
"12","Ryan Reagan","F","6-8","215","FR","Edinboro, PA"
"14","Bryce Dulin","G","6-4","210","SR","Nixa, MO"
"15","Dominick Antonelli","G","6-1","190","JR","Mechanicsburg, PA"
"20","Shawn Anderson","G","6-4","215","SR","New Castle, PA"
"21","George Kiernan","F","6-7","225","JR","Hinsdale, IL"
"22","Cam Davis","G","6-1","185","FR","Battlefield, MO"
"23","Mo Lewis","F","6-6","240","JR","Alpharetta, GA"
"24","Connor Mannion","F","6-7","225","SO","Suwanee, GA"
"25","Alec Loehr","F","6-8","215","FR","Inver Grove Heights, MN"
"32","Jack Lawrence","C","6-9","245","FR","Alexandria, VA"
"33","Luke Loehr","F","6-7","225","FR","Inver Grove Heights, MN"
"34","Danny Ogele","F","6-7","220","FR","Chicago, IL"
"40","Evan Wieck","C","6-8","235","SO","Amarillo, TX"
"41","Tyler Riemersma","F","6-8","215","FR","Bloomington, MN"
"44","Eli Lake","G","6-6","195","FR","Blythewood, SC"
"55","Oliver Smith","C","6-10","205","SO","Excelsior, MN"
