"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Malik Hines","F","6-10","255","JR","Jackson, MS"
"1","Jaylen Brantley","G","5-11","170","SR","Springfield, MA"
"2","Luwane Pipkins","G","5-11","185","SO","Chicago, IL"
"3","Kieran Hayward","G","6-4","195","SO","Sydney, NSW"
"4","Unique McLean","G","6-2","175","FR","Brooklyn, NY"
"5","Chris Baldwin","F","6-8","235","SO","Springfield, MA"
"11","Jonathan Laurent","F","6-6","216","JR","Orlando, FL"
"12","Carl Pierre","G","6-4","175","FR","Boston, MA"
"13","Jaylen Franklin","G","6-0","175","SO","Springfield, MA"
"14","Khalea Turner-Morris","C","6-9","265","FR","New Orleans, LA"
"20","Keon Clergeot","G","6-1","187","SO","Winter Haven, FL"
"23","C.J. Anderson","G","6-6","207","SR","Memphis, TN"
"33","Curtis Cobb","G","6-4","175","JR","Fall River, MA"
"42","Rayshawn Miller","G","6-1","200","JR","Boston, MA"
"45","Rashaan Holloway","C","6-11","310","JR","Elmer, NJ"
