"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Shaqquan Aaron","G","6-7","190","JR","Los Angeles, CA"
"1","Jordan Usher","G","6-7","--","FR","Canton, GA"
"2","Jonah Mathews","G","6-3","185","SO","Santa Monica, CA"
"3","Harrison Henderson","F","6-10","220","SO","Dallas, TX"
"4","Chimezie Metu","F","6-11","225","JR","Lawndale, CA"
"5","Derryck Thornton","G","6-2","185","SO","Los Angeles, CA"
"11","Jordan McLaughlin","G","6-1","180","SR","Etiwanda, CA"
"12","Devin Fleming","G","6-2","180","JR","Moreno Valley, CA"
"13","Charles O'Bannon Jr.","G","6-6","--","FR","Las Vegas, NV"
"21","Kurt Karis","G","6-1","190","SR","Northbrook, IL"
"22","De'Anthony Melton","G","6-4","190","SO","North Hollywood, CA"
"25","Bennie Boatwright","F","6-10","230","JR","Mission Hills, CA"
"30","Elijah Stewart","G","6-5","190","SR","Deridder, LA"
"31","Nick Rakocevic","F","6-11","215","SO","Chicago, IL"
"34","Victor Uyaelunmo","F","6-11","--","FR","Miami, FL"
