"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Stanley Davis","G","6-4","175","SO","Chester, PA"
"1","LaPri McCray-Pace","G","6-4","210","FR","Philadelphia, PA"
"2","Martez Cameron","G","5-11","165","JR","Chicago, IL"
"3","Azariah Sykes","F","6-8","210","SO","Midlothian, VA"
"4","Kyson Rawls","G","6-1","190","FR","New Castle, DE"
"5","Tiwian Kendley","G","6-5","190","SR","Harlem, NY"
"10","Antonio Gillespie","G","6-0","170","JR","Memphis, TN"
"11","Clive Vaughan Jr.","G","6-2","190","JR","Aurora, IL"
"12","Alex Ennis","F","6-10","225","JR","Kingston, Jamaica"
"13","Tyler Streeter","G","6-4","190","JR","Chicago, IL"
"22","Phillip Carr","F","6-9","205","SR","Brooklyn, NY"
"23","Khalil Gracey","G","6-5","180","JR","Bloomfield Hills, MI"
"32","David Syfax","F","6-7","205","SO","Detroit, MI"
"44","Tyjhai Byers","F","6-10","210","SO","Bethesda, MD"
"--","Jalen Robinson","G","6-4","170","FR","Bowie, MD"
