"Number","Name","Position","Height","Weight","Class","Hometown"
"0","C.J. Roberts","G","6-0","180","FR","Irving, TX"
"1","Terrence Phillips","G","5-11","185","JR","Los Angeles, CA"
"2","Ronnie Suggs","G","6-6","190","JR","Washington, MO"
"3","Kassius Robertson","G","6-3","180","SR","Toronto, ON"
"5","Mitchell Smith","F","6-10","215","SO","Van Buren, AR"
"10","Brett Rau","G","6-4","175","SR","Burlington, IL"
"11","Jontay Porter","F","6-11","240","FR","Columbia, MO"
"13","Michael Porter Jr.","F","6-10","215","FR","Columbia, MO"
"14","Reed Nikko","F","6-10","250","SO","Maple Grove, MN"
"15","Jordan Geist","G","6-2","180","JR","Fort Wayne, IN"
"21","Jordan Barnett","F","6-7","215","SR","St. Louis, MO"
"23","Jeremiah Tilmon","F","6-10","252","FR","East Saint Louis, IL"
"24","Kevin Puryear","F","6-7","238","JR","Blue Springs, MO"
"32","Adam Wolf","F","6-7","219","JR","Beaver Dam, WI"
"33","Cullen VanLeer","G","6-4","208","JR","Pacific, MO"
"55","Blake Harris","G","6-3","195","FR","Chapel Hill, NC"
