"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Jacob Evans","G","6-6","210","JR","Baton Rouge, LA"
"2","Keith Williams","G","6-5","210","FR","Brooklyn, NY"
"3","Justin Jenifer","G","5-10","175","JR","Baltimore, MD"
"5","Trevor Moore","G","6-5","200","FR","Houston, TX"
"11","Gary Clark","F","6-8","225","SR","Clayton, NC"
"13","Tre Scott","F","6-8","220","SO","Darien, GA"
"14","Jackson Bart","F","6-5","215","SO","Oklahoma City, OK"
"15","Cane Broome","G","6-0","160","JR","East Hartford, CT"
"20","Mamoudou Diarra","F","6-9","215","FR","Bamako, Mali"
"22","Eliel Nsoseme","F","6-9","220","FR","Kinshasa, Congo"
"24","Kyle Washington","F","6-9","230","SR","Champlin, MN"
"31","Sam Martin","G","5-10","160","FR","Cincinnati, OH"
"32","John Koz","G","6-1","190","SO","Cleveland, OH"
"33","Nysier Brooks","C","6-11","250","SO","Philadelphia, PA"
"34","Jarron Cumberland","G","6-5","215","SO","Wilmington, OH"
