"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Jarkel Joiner","G","6-1","170","FR","Oxford, MS"
"1","Brent Wrapp","G","6-3","175","SR","Boulder, CO"
"2","Rickey Holden","G","5-10","170","JR","Laurel, MS"
"3","Taze Moore","F","6-5","180","SO","Southaven, MS"
"4","James Suber","F","6-7","210","SR","Philadelphia, PA"
"5","Jeremiah Dickerson","G","5-10","150","FR","Bakersfield, CA"
"10","Justin Davis","G","6-4","180","FR","San Diego, CA"
"11","Justin Mccall","G","6-5","205","FR","Bakersfield, CA"
"13","Shon Briggs","F","6-6","200","SR","Brentwood, CA"
"15","Fallou Ndoye","C","6-11","225","SR","Taif, Senegal"
"21","Greg Lee","F","6-8","200","FR","Rockford, IL"
"22","Moataz Aly","C","6-10","205","SR","Alexandria, Egypt"
"23","Damiyne Durham","G","6-4","175","JR","Oakwood, TX"
"24","Bray Barnes","F","6-5","185","JR","Bakersfield, CA"
"25","Derrin Person Jr.","F","6-6","215","FR","FRESNO, CA"
"35","Cartrell Thompson","F","6-8","195","FR","Compton, CA"
