"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Caleb Green","G","5-10","173","FR","Londonderry, NH"
"1","Karl Charles","F","6-6","194","JR","Roselle, NJ"
"2","Kyle Copeland","G","6-4","171","FR","Leesburg, VA"
"4","Austin Butler","G","6-5","209","FR","Latrobe, PA"
"5","Connor Niego","F","6-8","198","FR","Western Springs, IL"
"10","Patrick Benzan","G","5-11","172","JR","Wellesley, MA"
"11","Will Powers","G","6-0","168","SO","Swarthmore, PA"
"12","Clayton Le Sann","G","6-4","181","SO","Geneva, Switzerland"
"14","Marcellis Perkins","G","6-4","185","JR","Chesapeake, VA"
"15","Matt Faw","F","6-9","206","FR","King Of Prussia, PA"
"20","Jehyve Floyd","F","6-8","226","JR","Sayreville, NJ"
"21","Jacob Grandison","F","6-6","190","FR","Oakland, CA"
"31","Matt Zignorski","G","6-2","184","JR","Sparta, NJ"
"33","Jack Stevens","C","6-10","247","SO","Ithaca, NY"
