"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Jimond Ivey","G","6-5","200","JR","Cleveland, OH"
"3","Daniel Utomi","F","6-6","215","SO","Houston, TX"
"4","Malcolm Duvivier","G","6-2","210","SR","Toronto, ON"
"5","Craig Eubanks","G","6-4","200","SR","Cleveland, OH"
"11","Virshon Cotton","G","6-1","165","FR","Milwaukee, WI"
"12","Marquelle McIntyre","G","5-10","175","SO","Greensboro, NC"
"14","Sina Gbadebo","G","6-1","190","FR","Windsor, ON"
"20","Eric Parrish","G","6-6","195","FR","Cypress, TX"
"22","Emmanuel Olojakpoke","F","6-8","190","SO","Houston, TX"
"23","Jaden Sayles","F","6-9","235","FR","Cincinnati, OH"
"24","Torrey Patton","G","6-4","195","FR","Trotwood, OH"
"44","Mark Kostelac","C","6-11","250","FR","Cleveland, OH"
