"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Perrion Callandret","G","6-2","180","SR","Bothell, WA"
"3","Losini Kamara","G","6-3","--","FR","Brooklyn Park, MN"
"4","Brayon Blake","F","6-7","220","SR","Seattle, WA"
"11","Victor Sanders","G","6-5","195","SR","Portland, OR"
"12","Chance Garvin","G","6-4","170","FR","Coulee Dam, WA"
"13","Geno West","G","6-2","--","FR","Portland, OR"
"14","Chad Sherwood","G","6-2","180","SR","Albany, OR"
"20","Jared Rodriguez","F","6-8","--","FR","Glendale, AZ"
"21","Arkadiy Mkrtychyan","F","6-7","235","SR","Portland, OR"
"22","Garrett Kingman","G","6-6","--","FR","Gig Harbor, WA"
"23","Nate Sherwood","F","6-8","215","JR","Albany, OR"
"25","Trevon Allen","G","6-2","180","SO","Lapwai, ID"
"31","Cassius Smits-Francisco","F","6-9","--","FR","Cave Creek, AZ"
"34","Scott Blakney","F","6-9","--","FR","Prosser, WA"
"44","Jordan Scott","F","6-6","200","SR","Colorado Springs, CO"
