"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Chevez Goodwin","F","6-9","210","SO","Blythewood, SC"
"1","Derrick Brooks","G","6-3","205","SR","Hinesville, GA"
"2","Michael Manning Jr.","F","6-9","200","FR","Memphis, TN"
"3","Fletcher Magee","G","6-4","193","JR","Orlando, FL"
"5","Storm Murphy","G","5-11","180","FR","Middleton, WI"
"10","Nathan Hoover","G","6-4","180","SO","Memphis, TN"
"11","Bobby Perez","G","5-11","175","JR","Atlanta, GA"
"12","Dishon Lowery","F","6-7","240","SO","St. Louis, MO"
"15","Trevor Stumpe","G","6-5","201","SO","Plainfield, IL"
"21","Tray Hollowell","G","6-2","185","FR","Hopkinsville, KY"
"24","Keve Aluma","F","6-9","225","FR","Berlin, MD"
"31","Donovan Theme-Love","G","6-1","185","SO","Providence, RI"
"33","Cameron Jackson","F","6-8","245","JR","Winchester, VA"
"34","Grayson Hickert","F","6-7","210","FR","Huntersville, NC"
"50","Matthew Pegram","C","6-11","250","JR","Charleston, SC"
