"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Trent Frazier","G","6-1","170","FR","Wellington, FL"
"2","Kipper Nichols","F","6-6","225","SO","Cleveland, OH"
"3","Te'Jon Lucas","G","6-1","180","SO","Milwaukee, WI"
"4","Matic Vesel","F","6-9","215","FR","Ljubljana, Slovenia"
"10","Drew Cayce","G","6-1","175","SO","Libertyville, IL"
"11","Greg Eboigbodin","F","6-9","225","FR","Benin City, Nigeria"
"12","Leron Black","F","6-7","230","JR","Memphis, TN"
"13","Mark Smith","G","6-4","225","FR","Edwardsville, IL"
"20","Da'Monte Williams","G","6-3","190","FR","Peoria, IL"
"23","Aaron Jordan","G","6-5","210","JR","Plainfield, IL"
"24","Mark Alstork","G","6-5","190","SR","Dayton, OH"
"32","Tyler Underwood","G","6-2","180","SO","Champaign, IL"
"35","Samson Oladimeji","G","6-4","200","SO","Rolling Meadows, IL"
"41","Clayton Jones","G","6-0","190","SR","Champaign, IL"
"43","Michael Finke","F","6-10","235","JR","Champaign, IL"
"45","Cameron Liss","F","6-6","220","JR","Northbrook, IL"
