"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Tyree Robinson","F","6-5","220","JR","Fall River, MA"
"1","Braun Hartfield","G","6-6","185","SO","Cleveland, OH"
"2","Devin Haygood","F","6-7","185","JR","Ypsilanti, MI"
"4","Jaylen Benton","G","6-3","180","SR","Columbus, OH"
"5","Jeremiah Ferguson","G","6-2","180","SO","Naperville, IL"
"10","Ryan Strollo","G","6-2","190","SR","Youngstown, OH"
"11","Dan Ritter","G","6-3","176","FR","North Lima, OH"
"13","Alex Wilbourn","C","7-0","204","JR","San Diego, CA"
"14","Jacob Brown","F","6-9","195","FR","Clemmons, NC"
"20","Geoff Hamperian","G","6-4","200","FR","Morgantown, WV"
"21","Noe Anabir","F","6-8","226","JR","Geneva, Switzerland"
"22","Devin Morgan","G","5-10","180","JR","Chester, VA"
"23","Francisco Santiago","G","6-1","160","SR","Cleveland, OH"
"24","Cameron Morse","G","6-3","185","SR","Flint, MI"
"30","John Kirincic","G","6-1","175","SO","University Heights, OH"
"31","Michael Akuchie","F","6-8","215","FR","Plantation, FL"
