"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Ryan Pippins","G","6-0","250","SO","Little Rock, AR"
"1","Andre Jones","G","6-4","198","SO","Little Rock, AR"
"2","Deondre Burns","G","6-2","185","JR","Yazoo City, MS"
"3","Cameron Corcoran","G","6-1","170","FR","Orlando, FL"
"5","Oliver Black","F","6-9","226","JR","Jackson, MS"
"10","Jaizec Lottie","G","6-1","170","FR","Aurora, CO"
"11","Camron Reedus","G","6-3","186","JR","Decatur, AL"
"13","Cezanne Carson","F","6-6","200","JR","Birmingham, AL"
"14","Damir Hadzic","F","6-8","227","FR","Sarajevo, Bosnia & Herzegovina"
"15","Khari Harley","G","6-9","185","SR","Egg Harbor Township, NJ"
"20","K.J. Gilmore","G","6-5","205","JR","Atlanta, GA"
"23","Wadly Mompremier","F","6-11","228","SR","Miami, FL"
"24","Ben Marcus","G","6-5","216","JR","Pine Bluff, AR"
"25","Brandon Brady","G","5-9","170","SR","Little Rock, AR"
"30","Anthony Black","G","5-7","150","JR","Little Rock, AR"
"32","Kris Bankston","F","6-8","194","FR","Pine Bluff, AR"
"55","Rayjon Tucker","G","6-5","210","JR","Charlotte, NC"
