"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Aaron Young","G","6-0","180","SR","Falls Church, VA"
"1","Vittorio Reynoso-Avila","F","6-5","200","SO","La Mirada, CA"
"2","Jose Morales","G","5-9","165","SO","Miramar, FL"
"3","Devin Cannady","G","6-1","185","JR","Mishawaka, IN"
"4","Mike LeBlanc","F","6-6","195","SR","Dover, NH"
"5","Amir Bell","G","6-4","190","SR","East Brunswick, NJ"
"10","Charlie Bagin","G","6-0","160","FR","Glen Ridge, NJ"
"11","Elias Berbari","G","6-2","180","JR","Greenlawn, NY"
"12","Myles Stephens","G","6-5","205","JR","Lawrenceville, NJ"
"13","Will Gladson","F","6-10","255","SO","Chesterfield, MO"
"15","Ryan Schwieger","G","6-6","200","FR","Matthews, NC"
"22","Jerome Desrosiers","F","6-7","225","FR","St. Hyacinthe, PQ"
"23","Elijah Barnes","F","6-8","210","FR","Middletown, NJ"
"31","Noah Bramlage","F","6-9","220","JR","Glandorf, OH"
"33","Sebastian Much","F","6-8","225","FR","Laguna Niguel, CA"
"34","Richmond Aririguzoh","C","6-9","220","SO","Ewing, NJ"
"35","Alec Brennan","F","6-11","230","SR","Weston, MA"
