"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Glen Burns","G","6-3","205","SR","West Memphis, AR"
"2","Jelani Pruitt","G","6-5","185","SR","Gary, IN"
"3","Deionte Simmons","F","6-8","230","SR","Detroit, MI"
"5","Alex Dubovitskiy","G","6-6","200","SR","Moscow, Russia"
"10","Anthony Harris","G","6-5","195","JR","Gary, IN"
"11","Delundre Dixon","G","6-3","180","JR","Rockford, IL"
"14","Fred Sims Jr.","G","6-4","193","JR","Chicago, IL"
"15","Simeon Henton","G","6-2","152","FR","North Chicago, IL"
"21","Cameron Bowles","F","6-7","185","FR","Chicago, IL"
"23","Patrick Szpir","F","6-9","230","SO","Wheeling, IL"
"30","Travon Bell","G","6-3","180","FR","Chicago, IL"
"32","Montana Byrd","G","6-4","225","SR","Chicago, IL"
"33","John Joyce","F","6-6","220","JR","Chicago, IL"
"35","Ken Odiase","F","6-7","205","JR","Glenwood, IL"
"42","Jalen Stephens-Holmes","F","6-7","200","FR","Milwaukee, WI"
