"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Tyrie Jackson","G","6-1","205","SO","Tifton, GA"
"3","Wabissa Bede","G","6-1","195","FR","North Andover, MA"
"4","Nickeil Alexander-Walker","G","6-5","210","FR","Toronto, ON"
"5","Justin Robinson","G","6-2","190","JR","Manassas, VA"
"10","Justin Bibbs","G","6-5","220","SR","Dayton, OH"
"11","Devin Wilson","G","6-4","195","SR","Mckees Rocks, PA"
"13","Ahmed Hill","G","6-5","205","JR","Augusta, GA"
"14","P.J. Horne","F","6-5","215","FR","Tifton, GA"
"15","Chris Clarke","F","6-6","210","JR","Virginia Beach, VA"
"21","Nick Fullard","F","6-10","235","SR","LaPlata, MD"
"22","Justin Ammerman","G","6-3","185","JR","West Chester, PA"
"24","Kerry Blackshear Jr.","F","6-10","260","JR","Orlando, FL"
"42","Ty Outlaw","G","6-6","220","SR","Roxboro, NC"
