"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Malik Johnson","G","5-10","155","SO","Richmond, VA"
"2","Jermaine Crumpton","F","6-6","245","SR","Niagara Falls, NY"
"3","Jonathan Sanks","G","6-4","205","JR","Warner Robins, GA"
"4","Jalanni White","F","6-7","185","FR","New Haven, CT"
"5","D.J. Heath","G","6-0","180","FR","Anniston, AL"
"10","Selvedin Planincic","C","6-11","210","SR","Sherbrooke, ON"
"11","Marcale Lotts","F","6-8","230","JR","New Orleans, LA"
"13","Isaiah Reese","G","6-5","185","SO","Miami, FL"
"14","Spencer Foley","G","6-7","190","SO","Chicago, IL"
"15","Takal Molson","G","6-5","205","FR","Buffalo, NY"
"21","Scott Hitchon","F","6-8","215","FR","Whitby, ON"
"22","Jibreel Faulkner","F","6-8","200","JR","Washington, DC"
"23","Dantai St. Louis","F","6-8","235","SO","Brampton, ON"
