"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Ryan Daly","G","6-4","185","SO","Ardmore, PA"
"1","Kevin Anderson","G","6-5","170","FR","Williamsport, PA"
"2","Ryan Allen","G","6-2","185","FR","Bowie, MD"
"3","Anthony Mosley","G","6-1","180","SR","Wilmington, DE"
"4","Darian Bryant","G","6-4","200","JR","Bowie, MD"
"5","Eric Carter","F","6-9","225","JR","Jackson, NJ"
"10","Connor Rufo","G","6-3","185","FR","Hockessin, DE"
"11","Chyree Walker","F","6-5","180","FR","Fairfax, VA"
"15","Curtis Lochner","G","5-10","175","JR","Willow Grove, PA"
"20","Derrick Woods","F","6-8","225","SO","Trenton, NJ"
"22","Jacob Cushing","F","6-8","210","SO","Naperville, IL"
"25","Skye Johnson","F","6-8","240","SR","Dumfries, VA"
"33","Collin Goss","F","6-11","225","JR","Manassas, VA"
