"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Jaron Withers","G","6-4","200","SR","Winston-salem, NC"
"2","Montenia Nelson","G","6-1","--","JR","Kenosha, WI"
"3","Romeo Crouch","G","6-3","175","FR","Titusville, FL"
"4","Ben Drake","F","6-8","225","JR","Kennesaw, GA"
"5","Davon Bell","G","5-10","175","SR","Charlotte, NC"
"10","Tymori Tribble","G","5-9","150","FR","Clinton, SC"
"11","Armel TeTe","C","6-9","210","SO","Fayetteville, NC"
"12","Stephen Osu","C","6-9","255","SR","Herndon, VA"
"14","Reggie Dillard","G","6-4","222","SR","Greensboro, SC"
"20","Brent Carraway","G","5-8","150","SO","Sumter, SC"
"21","Jo'Vontae Millner","G","6-6","205","SO","Burlington, NC"
"23","Ruben Arroyo","F","6-8","215","SR","Patillas, Puerto Rico"
"25","JC Younger","G","6-4","200","SO","Mandeville, LA"
"30","Jamie Baker","G","5-11","155","FR","Concord, NC"
