"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Jaylen Minnett","G","6-1","180","FR","Terre Haute, IN"
"1","T.J. Henderson","G","6-0","160","JR","Indianapolis, IN"
"5","Camron Justice","G","6-3","180","JR","Hindman, KY"
"10","Nick Rogers","G","6-1","170","SO","Indianapolis, IN"
"12","Chad Hudson","G","5-11","175","SO","Jeffersonville, IN"
"15","Ahmed Ismail","C","7-1","260","SR","Cairo, Egypt"
"22","D.J. McCall","G","6-6","190","JR","Fort Wayne, IN"
"24","Evan Hall","F","6-7","200","JR","Hindman, KY"
"25","Ron Patterson","G","6-2","200","SR","Indianapolis, IN"
"31","Maurice Kirby","F","6-9","240","SR","Chandler, AZ"
"32","Elyjah Goss","F","6-7","190","FR","Bolingbrook, IL"
"35","Noah Thomas","F","6-9","235","SO","Whitestown, IN"
"40","Evan Borgman","F","6-9","205","FR","Batesville, IN"
"45","Aaron Brennan","F","6-6","225","SR","Noblesville, IN"
