"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Joel Hernandez","G","6-3","180","JR","Teaneck, NJ"
"1","Julian Batts","G","5-11","175","SO","Jeannette, PA"
"2","Julius van Sauers","F","6-8","210","SO","Amsterdam, Netherlands"
"3","Jashaun Agosto","G","5-11","150","SO","Seattle, WA"
"4","Eral Penn","F","6-7","185","FR","Baltimore, MD"
"5","Zach Coleman","F","6-7","215","SR","Dallas, TX"
"10","Craig Owens Jr.","G","6-3","210","JR","Louisville, KY"
"11","Shyheim Hicks","G","6-1","186","FR","Brockton, MA"
"13","Jamall Robinson","G","6-6","210","SR","Cheltenham, MD"
"22","Raul Frias","G","6-1","165","JR","Miami, FL"
"23","Raiquan Clark","G","6-6","195","JR","New Haven, CT"
"24","Tyrn Flowers","F","6-9","200","SO","Waterbury, CT"
"30","Ashtyn Bradley","G","6-4","185","SO","Fresno, TX"
"44","Ganlandou Cisse","F","6-9","215","JR","Dakar, Senegal"
