"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Derek Sloan","F","6-6","225","SR","Euclid, OH"
"1","Kasheem Thomas","G","6-0","165","SO","Montreal, PQ"
"2","Anthony Wright","F","6-7","200","SR","Harrisburg, PA"
"3","Dontel Highsmith","G","6-2","200","JR","Dowagiac, MI"
"4","Kenny Carpenter","G","6-5","180","SR","Detroit, MI"
"5","Tyree Appleby","G","6-1","165","FR","Jacksonville, AR"
"11","Terrell Hales","G","6-4","190","SR","Detroit, MI"
"12","Shawn Christian Jr.","G","6-0","175","FR","Garfield Heights, OH"
"13","Stefan Kenic","F","6-9","220","FR","Belgrade, Serbia"
"15","Deven Stover","G","6-5","210","FR","Solon, OH"
"20","Bobby Word","G","6-4","180","SR","Lancaster, TX"
"22","Evan Clayborne","F","6-8","240","SO","Dayton, OH"
"23","Jamarcus Hairston","F","6-8","230","SR","Danville, VA"
"24","Al Eichelberger","F","6-8","245","SO","Saginaw, MI"
"25","David Payne","F","6-5","205","JR","Chicago, IL"
