"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Preston Parks","G","6-1","175","SO","Greenville, SC"
"1","Frankie Johnson","G","5-9","150","SO","Darlington, SC"
"2","Quayson Williams","G","5-11","170","JR","Trenton, NJ"
"3","Matt Frierson","G","6-1","150","JR","Laurel, MD"
"4","Tariq Simmons","G","6-0","180","FR","Columbia, SC"
"5","Rob Johnson","G","6-8","190","FR","Lantana, FL"
"10","Leandro Allende","G","6-6","190","SO","Boca Raton, FL"
"11","Kaiden Rice","F","6-6","180","FR","Columbia, SC"
"23","Kaelon Harris","G","6-4","225","SO","Tulsa, OK"
"24","Tyler Burgess","F","6-7","195","SO","Easley, SC"
"25","Alex Reed","F","6-5","205","FR","Raleigh, NC"
"32","Derek Webster Jr.","F","6-5","205","FR","Riverview, FL"
"33","Hayden Brown","F","6-6","220","FR","Greer, SC"
"35","Zane Najdawi","F","6-7","205","JR","Midlothian, VA"
