"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Jeffery Lewis","G","6-5","200","FR","Madison, MS"
"1","Dante Scott","F","6-4","220","JR","Miami, FL"
"2","Tommie Purnell","G","5-8","--","FR","Houston, TX"
"3","Jordan Evans","G","6-2","165","JR","Waco, TX"
"5","Tereke Eckwood","G","6-2","175","JR","FAYETTEVILLE, AR"
"10","Emmanuel Ejeh","C","6-8","220","JR","Abuja, Nigeria"
"11","Kylan Phillips","G","5-11","158","JR","Memphis, TN"
"12","Lorenzo Hunt","F","6-4","186","SO","Memphis, TN"
"15","Gemaal Davis","F","6-4","178","JR","Queens, NY"
"20","Marcus Roberts","F","6-6","195","JR","Jackson, MS"
"21","Arinze Anakwenze","F","6-6","195","JR","Los Angeles, CA"
"21","Terence Traylor","F","6-9","210","FR","Los Angeles, CA"
"22","Nate Nahimy","G","6-2","182","JR","Houston, TX"
"23","LaCurtis Allen","F","6-4","185","SR","Duck Hill, MS"
"24","Henry Taylor","G","6-4","173","FR","Gary, IN"
"25","Demontavious Davis","G","6-0","163","FR","Jackson, MS"
"31","Davere Creighton","F","6-6","163","JR","Brooklyn, NY"
"32","Kaleb Allison","C","6-7","275","FR","Greenville, MS"
"33","Jamal Watson","C","6-9","200","SR","Long Beach, CA"
