"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Malik Maitland","G","5-9","175","JR","Daytona Beach, FL"
"1","Josue Salaam","G","6-4","210","SR","San Francisco, CA"
"2","Isaiah Bailey","G","6-6","205","JR","Compton, CA"
"2","Diamante Lewis","G","6-3","195","SR","Ocala, FL"
"3","Brandon Tabb","G","6-4","180","SR","Hampton, VA"
"4","Armani Collins","G","6-6","180","JR","San Francisco, CA"
"5","Rodney Ross","F","6-8","225","SR","Atlanta, GA"
"10","Jordan Potts","G","5-10","185","SR","Columbus, OH"
"11","Soufiyane Diakite","F","6-6","215","JR","Bronx, NY"
"12","Shawntrez Davis","F","6-9","220","JR","Atlanta, GA"
"15","Reggie Baker","G","6-4","185","SR","Avon Park, FL"
"15","QV Johnson","G","6-3","180","JR","Los Angeles, CA"
"21","Jeffrey Altidort","G","6-1","180","SR","Coral Springs, FL"
"22","Houston Smith","G","6-4","205","SO","Columbus, OH"
"23","David Francis","F","6-6","215","JR","Brooklyn, NY"
"32","Ulmer Manzie","F","6-8","225","SO","Columbus, OH"
"33","Jamal Gaines","G","6-3","190","SR","Sarasota, FL"
