"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Acoydan McCarthy","G","6-6","174","FR","Las Palmas De Gas, Spain"
"1","Assane Diop","F","6-8","217","SR","Dakar, Senegal"
"1","Tre' Ivory","G","5-11","185","SR","Louisville, KY"
"2","Deyshawn Martin","G","6-6","200","JR","Pittsburgh, PA"
"3","Chris Porter-Bunton","F","6-5","217","JR","Bowling Green, KY"
"4","Dayton Gumm","G","6-2","172","FR","Bowling Green, KY"
"10","Joan Bernacer","G","6-5","191","FR","Aalborg, Denmark"
"11","Ed Stephens","G","6-2","185","SR","Columbia, SC"
"15","Ivan Cucak","C","7-0","235","FR","Kitchener, ON"
"21","Terry Taylor","G","6-5","217","FR","Bowling Green, KY"
"22","Richard Henderson","F","6-6","220","FR","Maryland Heights, MO"
"23","Steve Harris","G","6-4","180","JR","St. Louis, MO"
"24","Averyl Ugba","F","6-7","225","SR","Silver Spring, MD"
"25","Zach Glotta","F","6-0","185","JR","O' Fallon, MO"
"32","John Murry","G","6-3","195","SR","Indianapolis, IN"
"42","Kenny Jones","F","6-6","180","SR","South Bend, IN"
