"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Rodney Simeon","G","6-5","215","SR","Miami, FL"
"2","Micah Johnson","G","6-2","175","FR","Tifton, GA"
"3","Gene Davis","G","6-1","180","JR","Birmingham, AL"
"4","Demetrius Houston","F","6-7","190","JR","Montgomery, AL"
"5","Tobi Ewuosho","G","6-5","175","SO","Chicago, IL"
"10","Jacoby Ross","G","5-9","165","FR","New Orleans, LA"
"11","Austin Rogers","G","6-4","180","SO","Montgomery, AL"
"12","Reginald Gee","G","6-3","175","SO","Montgomery, AL"
"13","Fredens Deneus","F","6-8","235","JR","Boston, MA"
"14","Ed Jones","F","6-8","205","JR","Atlanta, GA"
"15","Fausto Pichardo","F","6-8","215","JR","New York, NY"
"21","Marice Wright","C","6-11","215","JR","Clarksville, TN"
"24","Branden Johnson","C","6-8","205","SO","Garfield Heights, OH"
"30","Terrance LeFlore","G","6-1","170","SR","Wetumpka, AL"
"52","Steve Rogers","G","6-1","160","SR","Montgomery, AL"
