"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Aaron Augustin","G","5-11","185","SO","Suwanee, GA"
"1","Kevon Harris","G","6-6","225","SO","Ellenwood, GA"
"2","Cameron Mack","G","6-3","165","FR","Austin, TX"
"3","Leon Gilmore III","F","6-7","220","SR","Houston, TX"
"4","Ty Charles","G","6-5","210","SR","Kennedale, TX"
"5","Shannon Bogues","G","6-2","185","JR","Killeen, TX"
"10","John Comeaux","G","5-11","185","SO","Beaumont, TX"
"11","Ivan Canete","G","6-4","190","SR","Lake Worth, FL"
"12","Stefon Fisher","F","6-7","235","FR","Hyattsville, MD"
"20","Harrison Perkins","G","6-4","200","FR","Nacogdoches, TX"
"22","TJ Holyfield","F","6-8","220","JR","Albuquerque, NM"
"23","Nathan Bain","F","6-6","200","SO","Freeport, GB"
"24","Samuli Nieminen","F","6-7","215","SO","Helsinki, Finland"
"32","Jovan Grujic","C","7-0","230","JR","Pancevo, Serbia"
