"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Kylia Sykes","G","6-5","195","FR","Washington, DC"
"1","Marvin Smith","F","6-6","205","SR","Richmond, VA"
"2","Malik Massey","G","6-3","195","SO","Charlotte, NC"
"3","Jelani Mofford","F","6-5","187","JR","Mississauga, AB"
"10","Francis Alonso","G","6-3","185","JR","Malaga, Spain"
"11","Demetrius Troy","G","6-0","187","JR","Raleigh, NC"
"13","Justin Jordan","G","6-3","185","SR","Davidson, NC"
"14","Kyrin Galloway","F","6-8","215","SO","Milton, GA"
"15","Garrett Collins","F","6-5","200","SR","Asheville, NC"
"21","James Dickey","F","6-10","200","SO","Raleigh, NC"
"22","Jack Konstanzer","G","5-11","165","FR","Kill Devil Hills, NC"
"24","Isaiah Miller","G","6-0","180","FR","Covington, GA"
"25","Lloyd Burgess","C","6-11","270","JR","Durham, NC"
"32","Jordy Kuiper","F","6-9","250","SR","Groningen, Netherlands"
"35","Eric Hamilton","F","6-9","250","JR","Atlanta, GA"
"44","Kaleb Hunter","G","6-4","190","FR","Raleigh, NC"
