"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Curtis Jones","G","6-4","175","SO","Richmond, VA"
"1","Aljami Durham","G","6-4","175","FR","Lilburn, GA"
"2","Josh Newkirk","G","6-1","195","SR","Raleigh, NC"
"3","Justin Smith","F","6-7","220","FR","Buffalo Grove, IL"
"4","Robert Johnson","G","6-3","195","SR","Richmond, VA"
"5","Quentin Taylor","G","6-2","187","JR","Indianapolis, IN"
"10","Johnny Jager","G","6-0","185","SO","Bloomington, IN"
"11","Devonte Green","G","6-3","186","SO","North Babylon, NY"
"12","Ethan Lasko","G","6-2","171","FR","Hollywood, FL"
"13","Juwan Morgan","F","6-8","230","JR","Waynesville, MO"
"15","Zach McRoberts","G","6-6","205","JR","Carmel, IN"
"20","De'Ron Davis","F","6-10","249","SO","Park Hill, CO"
"21","Freddie McSwain Jr.","F","6-6","220","SR","Hinesville, GA"
"22","Clifton Moore","F","6-10","220","FR","Ambler, PA"
"24","Vijay Blackmon","G","6-2","175","SO","Marion, IN"
"25","Race Thompson","F","6-8","220","FR","Plymouth, MN"
"30","Collin Hartman","F","6-7","220","SR","Indianapolis, IN"
"35","Tim Priller","F","6-9","225","SR","North Richland Hills, TX"
