"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Isaac Gassman","G","6-5","180","FR","Ottawa, IL"
"1","Elijah Clarance","G","6-4","190","FR","Malmo, Sweden"
"3","Keyshawn Evans","G","6-0","180","JR","Fort Lauderdale, FL"
"4","Daouda Ndiaye","C","7-0","215","JR","Dakar, Senegal"
"5","Matt Hein","G","6-3","185","SO","Windermere, FL"
"10","Phil Fayne","F","6-9","200","JR","Elk Grove, CA"
"22","Matt Chastain","G","6-6","190","FR","Farmer City, IL"
"23","William Tinsley","G","6-6","195","JR","Colfax, IL"
"24","Jerron Martin","G","6-0","175","SR","Prince Georges Metro C, MD"
"25","Madison Williams","G","6-3","170","SO","Augusta, GA"
"32","Taylor Bruninga","F","6-8","200","FR","Mapleton, IL"
"34","Christian Romine","F","6-9","220","SO","Mahomet, IL"
"52","Milik Yarbrough","F","6-6","230","JR","Zion, IL"
