"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Eli Scott","F","6-5","224","FR","Chino Hills, CA"
"1","Zafir Williams","F","6-6","254","FR","Long Beach, CA"
"2","Donald Gipson","G","6-3","197","FR","Los Angeles, CA"
"3","Cameron Allen","G","6-2","176","SO","Greenville, SC"
"5","James Batemon","G","6-1","188","JR","Milwaukee, WI"
"11","Petr Herman","F","6-10","231","SR","Central Bohemian, Czech Republic"
"12","Steven Haney","F","6-6","197","SR","East Lansing, MI"
"13","Mikail Simmons","F","6-8","212","FR","Plano, TX"
"14","Mattias Markusson","C","7-3","248","SO","Stockholm, Sweden"
"15","Joe Quintana","G","6-2","164","FR","West Covina, CA"
"20","Erik Johansson","G","6-6","185","SO","Sodertalje, Sweden"
"22","Dylan Causwell","F","6-7","197","SO","Johns Creek, GA"
"25","Jeffery McClendon","G","6-2","210","JR","Pasadena, CA"
