"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Horace Spencer","F","6-8","225","JR","Philadelphia, PA"
"1","Jared Harper","G","5-10","170","SO","Mableton, GA"
"2","Bryce Brown","G","6-3","198","JR","Stone Mountain, GA"
"3","Danjel Purifoy","F","6-7","230","SO","Centreville, AL"
"4","Chuma Okeke","F","6-8","230","FR","Atlanta, GA"
"5","Mustapha Heron","G","6-5","218","SO","Waterbury, CT"
"10","Davion Mitchell","G","6-1","200","FR","Hinesville, GA"
"12","Devontae Williams","G","6-4","215","SO","Opp, AL"
"13","Desean Murray","F","6-3","225","JR","Stanley, NC"
"14","Malik Dunbar","G","6-6","230","JR","North Augusta, SC"
"20","Samir Doughty","G","6-4","187","SO","Philadelphia, PA"
"21","Patrick Keim","G","6-0","186","SR","Birmingham, AL"
"22","Will Macoy","G","6-4","190","SO","Birmingham, AL"
"24","Anfernee McLemore","F","6-7","220","SO","Warwick, GA"
"41","Cole Blackstock","F","6-9","260","JR","Killen, AL"
"44","Heath Huff","F","6-10","250","FR","Auburn, AL"
"50","Austin Wiley","C","6-11","260","SO","Hoover, AL"
"52","Trey Tate","F","6-6","230","JR","Dothan, AL"
