"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Jordan Davis","G","6-2","185","JR","Las Vegas, NV"
"2","Matt Johnson","G","6-2","150","FR","Aurora, CO"
"4","Tyler Loose","G","6-0","180","SR","Laramie, WY"
"10","Ibrahim Sylla","F","6-8","220","JR","Denver, CO"
"11","Andre Spight","G","6-3","170","SR","Burbank, CA"
"12","Jonah Radebaugh","G","6-2","165","SO","Thornton, CO"
"13","Chaz Glotta","G","6-2","170","JR","O' Fallon, MO"
"20","Tanner Morgan","F","6-9","230","SR","Salem, OR"
"21","Roberto Vercellino","F","6-7","210","SO","Torino, Italy"
"22","Jalen Sanders","G","6-5","180","FR","Denver, CO"
"23","Matej Drgon","F","6-9","230","FR","Bratislava, Slovakia"
"24","Anthony Johnson","G","6-2","190","SR","Indianapolis, IN"
"25","Kai Edwards","F","6-9","225","SO","Amsterdam, Netherlands"
"33","Johnatan Reyes","G","5-11","175","FR","SAN ANTONIO, TX"
"35","Oscar Maldonado","G","6-4","165","FR","Greeley, CO"
