"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Kezie Okpala","F","6-8","195","FR","Los Angeles, CA"
"1","Daejon Davis","G","6-3","175","FR","Seattle, WA"
"2","Robert Cartwright","G","6-2","180","JR","Pasadena, CA"
"4","Isaac White","G","6-1","185","FR","Adelaide, SA"
"5","Kodye Pugh","F","6-8","205","FR","Baltimore, MD"
"10","Michael Humphrey","F","6-9","245","SR","Phoenix, AZ"
"11","Dorian Pickens","G","6-5","215","SR","Phoenix, AZ"
"13","Oscar da Silva","F","6-9","210","FR","Munich, Germany"
"14","Marcus Sheffield","G","6-5","180","JR","Alpharetta, GA"
"15","Rodney Herenton","G","6-1","155","SO","Chicago, IL"
"20","Josh Sharma","C","7-0","220","JR","Lexington, MA"
"21","Cameron Walker","F","6-7","200","JR","Santa Maria, CA"
"22","Reid Travis","F","6-8","245","JR","Minneapolis, MN"
"25","Blake Pagon","G","6-4","190","SO","Haymarket, VA"
"33","Trevor Stanback","F","6-11","220","SO","Pasadena, CA"
