"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Chris Gilbert","G","6-2","181","FR","Fenton, MI"
"1","Kendrick Nunn","G","6-3","184","SR","Chicago, IL"
"2","Nick Daniels","G","6-1","170","SR","Westland, MI"
"4","Jalen Hayes","F","6-7","213","SR","Lansing, MI"
"11","Brailen Neely","G","5-9","154","SO","Detroit, MI"
"12","Stan Scott","G","6-3","180","FR","Williamsport, PA"
"13","Brad Brechting","C","6-11","217","JR","Cedar Springs, MI"
"14","Xavier Hill-Mais","F","6-7","248","JR","Greensboro, NC"
"15","Chris Palombizio","F","6-6","212","SO","Chesterton, IN"
"21","Jaevin Cumberland","G","6-2","179","JR","Wilmington, OH"
"22","James Beck","G","6-8","210","FR","Grand Rapids, MI"
"32","Tom Cotter","F","6-8","232","SR","Williamston, MI"
"35","Martez Walker","G","6-6","185","SR","Detroit, MI"
"44","Julius Palmer","F","6-9","215","JR","Detroit, MI"
"--","Karmari Newman","G","6-4","170","SO","Detroit, MI"
