"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Brandon Childress","G","6-0","190","SO","Winston-salem, NC"
"1","Keyshawn Woods","G","6-3","205","JR","Gastonia, NC"
"2","Donovan Mitchell","F","6-8","215","SO","Clovis, CA"
"4","Doral Moore","C","7-1","280","JR","Atlanta, GA"
"10","Mitchell Wilbekin","G","6-2","175","SR","Gainesville, FL"
"11","Melo Eggleston","G","6-8","190","FR","Suitland, MD"
"13","Bryant Crawford","G","6-3","200","JR","Silver Spring, MD"
"20","Terrence Thompson","F","6-7","215","SR","Durham, NC"
"23","Chaundee Brown","G","6-5","215","FR","Orlando, FL"
"25","Sam Japhet-Mathias","C","6-11","280","SO","London, England"
"30","Olivier Sarr","C","7-0","215","FR","Toulouse, France"
"33","Rich Washington","F","6-6","190","SO","Williamsburg, VA"
"34","Sunday Okeke","F","6-8","240","FR","Lagos, Nigeria"
"40","Anthony Bilas","G","6-2","160","JR","Charlotte, NC"
"41","Aaron Spivey","G","6-2","175","JR","Rocky Mount, NC"
"45","Troy Rike","F","6-7","225","SR","San Francisco, CA"
"52","Britton Anderson","G","6-4","200","JR","Great Falls, VA"
