"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Grant Riller","G","6-3","195","SO","Ocoee, FL"
"2","Brevin Galloway","G","6-2","215","FR","Anderson, SC"
"4","John Eck","G","6-4","170","SR","Hilton Head Island, SC"
"5","Jarrell Brantley","F","6-7","250","JR","Columbia, SC"
"10","Erik Goldbach","G","6-1","155","SR","Lancaster, PA"
"11","Evan Bailey","F","6-6","210","SR","Canton, OH"
"12","Cameron Johnson","G","6-4","200","SR","Athens, GA"
"13","Joe Chealey","G","6-4","190","SR","Orlando, FL"
"15","Terrance O'Donohue","F","6-7","227","SR","Norcross, GA"
"21","Marquise Pointer","G","6-0","220","JR","Jonesboro, AR"
"22","Jermaine Blackmon Jr.","F","6-2","230","JR","Charlotte, NC"
"23","Nick Harris","F","6-10","260","JR","Dacula, GA"
"24","Jaylen McManus","F","6-7","230","SO","Charlotte, NC"
"33","Osinachi Smart","F","6-8","235","FR","Abakaliki, Nigeria"
"40","Sambia Ndiaye","C","6-10","230","FR","Theis, Senegal"
