"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Ky Bowman","G","6-1","188","SO","Havelock, NC"
"1","Jerome Robinson","G","6-6","191","JR","Raleigh, NC"
"2","Avery Wilson","G","6-3","220","FR","Forest Park, GA"
"3","Mike Sagay","F","6-7","208","SO","Bloomfield, CT"
"10","Ervins Meznieks","F","6-7","231","JR","Riga, Latvia"
"11","Vin Baker Jr.","F","6-7","177","FR","Old Saybrook, CT"
"12","Johncarlos Reyes","F","6-10","224","SO","Lawrenceville, GA"
"13","Luka Kraljevic","F","6-10","229","FR","Domzale, Slovenia"
"20","Gordon Gehan","G","6-5","220","JR","Dallas, TX"
"21","Nik Popovic","F","6-11","243","SO","Banja Luka, Bosnia & Herzegovina"
"22","Matt DiLuccio","G","5-11","180","SO","Rockville Centre, NY"
"23","Deontae Hawkins","F","6-8","220","SR","Dayton, OH"
"25","Jordan Chatman","G","6-5","200","JR","Vancouver, WA"
"41","Steffon Mitchell","F","6-8","222","FR","Shakopee, MN"
