"Number","Name","Position","Height","Weight","Class","Hometown"
"2","Paul Miller","G","6-6","205","SR","Waukesha, WI"
"3","Tyree Eady","G","6-5","205","FR","Middleton, WI"
"5","Nnamdi Van Dulm","G","6-4","195","SO","West Allis, WI"
"11","Jared Samuelson","G","6-2","185","SO","Gretna, NE"
"13","Chris Quayle","G","6-5","185","SO","Riverton, WY"
"21","A.J. Jacobson","G","6-6","210","SR","Fargo, ND"
"22","Cameron Hunter","G","6-2","180","FR","Olathe, KS"
"23","Deng Geu","F","6-8","210","SO","Sioux Falls, SD"
"24","Tyson Ward","G","6-6","185","SO","Tampa, FL"
"30","Spencer Eliason","F","6-9","240","JR","Chadron, NE"
"33","Jake Mertens","G","6-3","190","FR","Devils Lake, ND"
"34","Rocky Kreuser","F","6-9","230","FR","White Bear Lake, MN"
"42","Dylan Miller","F","6-8","230","JR","Panama, IL"
"44","Jordan Meidinger","C","7-0","220","FR","Dickinson, ND"
