"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Micah Potter","C","6-9","240","SO","Mentor, OH"
"1","Jae'Sean Tate","F","6-4","230","SR","Pickerington, OH"
"2","Musa Jallow","G","6-5","200","FR","Bloomington, IN"
"3","C.J. Jackson","G","6-1","175","JR","Charlotte, NC"
"13","Andrew Dakich","G","6-2","190","SR","Zionsville, IN"
"14","Joey Lane","G","6-1","180","JR","Deerfield, IL"
"15","Kam Williams","G","6-2","185","SR","Baltimore, MD"
"24","Andre Wesson","F","6-6","220","SO","Westerville, OH"
"25","Kyle Young","F","6-8","205","FR","Massillon, OH"
"33","Keita Bates-Diop","F","6-7","235","JR","Normal, IL"
"34","Kaleb Wesson","F","6-9","270","FR","Westerville, OH"
"40","Daniel Hummer","G","6-0","175","JR","Upper Arlington, OH"
"43","Matt Lehmann","G","6-4","205","JR","Columbus, OH"
"45","Connor Fulton","G","6-4","175","FR","Salt Lake City, UT"
