"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Christiaan Jones","G","6-4","175","FR","Columbia, SC"
"1","Keith Matthews","G","6-7","185","FR","Blythewood, SC"
"2","Raine McKeython","G","6-1","185","FR","Upper Marlboro, MD"
"3","B.J. Glasford","G","6-4","195","SR","Miami, FL"
"4","Divine Myles","G","5-11","185","SR","Mobile, AL"
"5","Angel Rivera","G","5-8","165","SR","Bayamon, Puerto Rico"
"10","Kenny Aninye","G","6-1","185","FR","Marietta, GA"
"13","Matthew Cioce","G","6-2","190","SR","Asheville, NC"
"14","Larry Dennis","F","6-9","220","SR","Wichita, KS"
"15","Clay Verk","F","6-8","260","SO","Highlands Ranch, CO"
"20","Brady Moses","G","6-3","175","SR","Lodi, WI"
"21","Ricky Gouety","F","6-10","210","JR","Abidjan, Ivory Coast"
"22","Derick Newton","F","6-6","220","SO","Beverly Hills, CA"
"23","Abayomi Iyiola","F","6-9","210","FR","Atlanta, GA"
"32","Adam Webb","C","7-2","220","FR","Lakeland, FL"
"33","Luke Doyle","G","6-5","205","SR","Oviedo, FL"
"35","Leo Goodman","G","6-5","210","JR","Saginaw, MI"
