"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Tre'Shawn Thurman","F","6-7","230","SR","Omaha, NE"
"1","Charlie Tooley","G","6-0","195","SO","Granite Bay, CA"
"2","Corey Henson","G","6-3","175","SR","Upper Marlboro, MD"
"3","John Jones","G","6-0","165","FR","Baton Rouge, LA"
"4","Darien Williams","F","6-8","220","SR","San Francisco, CA"
"5","Nisre Zouzoua","G","6-2","200","JR","Brockton, MA"
"10","Caleb Martin","F","6-7","205","JR","Mocksville, NC"
"11","Cody Martin","F","6-7","205","JR","Mocksville, NC"
"12","Elijah Foster","F","6-8","235","SR","Seattle, WA"
"13","Hallice Cooke","G","6-3","190","SR","Union City, NJ"
"14","Lindsey Drew","G","6-4","180","JR","Encino, CA"
"21","Kendall Stephens","G","6-7","205","SR","Saint Charles, IL"
"22","Jazz Johnson","G","5-10","195","JR","Lake Oswego, OR"
"24","Jordan Caroline","G","6-7","230","JR","Champaign, IL"
"33","Josh Hall","G","6-7","195","SO","Houston, TX"
