"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Jaylen Fornes","G","6-3","205","SO","Greenville, NC"
"3","JaQuel Richmond","G","6-2","175","JR","Greensboro, NC"
"4","Jordon Talley","G","6-1","180","SR","Richmond, VA"
"5","Jeffrey Gary","G","6-4","162","FR","Colorado Springs, CO"
"12","Jay Estime'","G","6-4","192","FR","Lilburn, GA"
"13","Jacque Brown","G","5-10","160","JR","Beaufort, NC"
"14","Nick Powell","G","6-6","200","SR","Greensboro, NC"
"15","Devontae Cacok","F","6-7","240","JR","Riverdale, GA"
"20","Matt Elmore","F","6-8","250","SO","Jacksonville, NC"
"21","Ty Taylor II","G","6-3","160","SO","Grandview, MO"
"22","Daniel Etoroma","G","6-6","200","JR","Raleigh, NC"
"30","Marcus Bryan","F","6-7","242","SR","Raleigh, NC"
"33","Trey Kalina","C","7-0","264","JR","Gadsden, AL"
"--","Jeantal Cylla","F","6-7","205","SO","Lake Worth, FL"
