"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Jaquori McLaughlin","G","6-4","185","SO","Tacoma, WA"
"1","Stephen Thompson Jr.","G","6-4","190","JR","Los Angeles, CA"
"2","Ronnie Stacy","G","6-4","200","SR","Alexander City, AL"
"3","Tres Tinkle","F","6-8","220","SO","Missoula, MT"
"4","Alfred Hollins","F","6-6","195","FR","San Francisco, CA"
"5","Ethan Thompson","G","6-5","190","FR","Los Angeles, CA"
"11","Zach Reichle","G","6-5","195","FR","Wilsonville, OR"
"12","Drew Eubanks","F","6-10","250","JR","Troutdale, OR"
"15","Tanner Sanders","G","6-5","210","JR","Corvallis, OR"
"22","Xavier Smith","G","6-4","180","FR","Seattle, WA"
"23","Gligorije Rakocevic","C","6-11","255","JR","Podgorica, Montenegro"
"24","Kendal Manuel","G","6-4","190","SO","Billings, MT"
"31","Cheikh N'Diaye","C","7-0","240","SR","Dakar, Senegal"
"32","Seth Berger","F","6-8","215","SR","Seattle, WA"
"34","Ben Kone","F","6-8","235","FR","San Jose, CA"
"44","Isaac Barnes","F","6-8","225","FR","Pittsburgh, PA"
