"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Jaron Cornish","G","5-11","172","JR","Abaco, Bahamas"
"1","UC Iroegbu","G","6-0","182","SR","Sacramento, CA"
"2","Michael Almonacy","G","6-1","180","SO","Brentwood, NY"
"3","Elijah Olaniyi","F","6-5","200","FR","Newark, NJ"
"4","Tim Donohoe","G","6-3","190","SR","Saratoga Springs, NY"
"5","Corry Long","G","6-2","165","FR","Cincinnati, OH"
"10","Jordan McKenzie","G","6-1","190","FR","Concord, NC"
"11","Junior Saintel","G","6-7","210","SR","Mays Landing, NJ"
"12","Tyrell Sturdivant","F","6-7","232","SR","Chester, PA"
"15","Akwasi Yeboah","G","6-6","235","SO","London, England"
"22","Bryan Sekunda","G","6-6","190","SR","State College, PA"
"23","Andrew Garcia","G","6-5","227","FR","Harlem, NY"
"32","Jakub Petras","F","6-11","272","SR","Rajec, Slovakia"
"35","Anthony Ochefu","F","6-8","245","FR","West Chester, PA"
