"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Rex Pflueger","G","6-6","206","JR","Dana Point, CA"
"1","Austin Torres","F","6-7","235","SR","Granger, IN"
"3","D.J. Harvey","G","6-6","220","FR","Bowie, MD"
"5","Matt Farrell","G","6-1","175","SR","Bridgewater, NJ"
"10","Temple Gibbs","G","6-3","188","SO","Scotch Plains, NJ"
"11","Juwan Durham","F","6-11","215","SO","Tampa, FL"
"12","Elijah Burns","F","6-8","238","JR","Troy, NY"
"13","Nikola Djogo","G","6-7","211","SO","Hamilton, ON"
"21","Matt Gregory","F","6-8","204","SR","Avon, IN"
"23","Martinas Geben","F","6-10","252","SR","Vilnius, Lithuania"
"25","Liam Nelligan","G","6-5","195","SR","La Grange Park, IL"
"33","John Mooney","F","6-9","248","SO","Orlando, FL"
"35","Bonzie Colson","F","6-6","224","SR","New Bedford, MA"
