"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Xavier Cochran","G","6-6","195","SO","Ypsilanti, MI"
"1","Costa Anderson","G","6-2","195","SR","Atlanta, GA"
"2","Ahmad Clark","G","6-1","175","SO","Bowie, MD"
"10","Brent Hank","F","6-10","265","FR","Adelaide, SA"
"11","Cameron Healy","G","6-3","190","FR","Sydney, NSW"
"12","Devonte Campbell","F","6-6","220","JR","Vaughan, ON"
"13","David Nichols","G","6-0","190","JR","Chicago, IL"
"14","Adam Lulka","F","6-8","235","FR","Sydney, NSW"
"22","Nick Fruscio","G","5-10","155","SO","Albany, NY"
"24","Joe Cremo","G","6-4","185","JR","Scotia, NY"
"30","Travis Charles","F","6-6","235","SR","Brooklyn, NY"
"33","Matt Conway","F","6-7","210","SO","Chandler, AZ"
"34","Alex Foster","F","6-8","240","SR","Plainfield, IL"
"43","Greig Stire","F","6-7","255","SR","Albany, NY"
