"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Idris Taqqee","G","6-4","195","SR","Snellville, GA"
"2","Matt Mobley","G","6-3","185","SR","Worcester, MA"
"3","Jaylen Adams","G","6-2","190","SR","Baltimore, MD"
"4","Nelson Kaputo","G","6-0","175","JR","Toronto, ON"
"5","Tshiefu Ngalakulondi","F","6-6","210","FR","Manchester, NH"
"11","Courtney Stockard","F","6-5","205","JR","St. Louis, MO"
"12","Ndene Gueye","F","6-10","225","JR","Dakar, Senegal"
"15","LaDarien Griffin","F","6-6","215","JR","Jacksonville, FL"
"21","Izaiah Brockington","G","6-4","180","FR","Philadelphia, PA"
"24","Jack Galatio","G","5-10","165","SO","Hornell, NY"
"32","Amadi Ikpeze","C","6-10","245","SO","Buffalo, NY"
"33","Josh Ayeni","F","6-8","215","SO","Zaria, Nigeria"
"--","Jalen Poyser","G","6-4","180","JR","Malton, ON"
