"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Jordan Cornish","G","6-6","220","JR","New Orleans, LA"
"2","Jackson Johnson","G","5-10","165","JR","Ponte Vedra Beach, FL"
"3","Ray Ona Embo","G","6-5","188","SO","Paris, France"
"4","Riley Conroy","G","5-11","182","JR","New Orleans, LA"
"5","Cameron Reynolds","G","6-8","225","SR","Pearland, TX"
"10","Caleb Daniels","G","6-4","205","FR","New Orleans, LA"
"11","Bul Ajang","F","6-10","225","FR","Juba, Sudan"
"12","Sammis Reyes","F","6-7","230","JR","Santiago, Chile"
"13","Buay Koka","C","7-0","200","FR","Juba, South Sudan"
"14","Colin Slater","G","6-1","187","SO","New Orleans, LA"
"21","Samir Sehic","F","6-9","240","SO","Cypress, TX"
"23","Blake Paul","F","6-9","250","JR","New Orleans, LA"
"24","Shakwon Barrett","G","6-5","180","FR","Toronto, ON"
"30","Bernard Woodside","G","6-0","185","JR","Tampa, FL"
"32","Cameron Galic","F","6-6","205","FR","Bethesda, MD"
"35","Melvin Frazier","G","6-6","200","JR","Avondale, LA"
