"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Devon Hall","G","6-5","211","SR","Virginia Beach, VA"
"1","Francesco Badocchi","F","6-7","185","FR","Milan, Italy"
"2","Justice Bartley","G","6-5","212","JR","Lilburn, GA"
"5","Kyle Guy","G","6-2","175","SO","Indianapolis, IN"
"10","Trevon Gross Jr.","G","6-3","202","JR","Jackson, NJ"
"11","Ty Jerome","G","6-5","200","SO","New Rochelle, NY"
"12","De'Andre Hunter","G","6-7","222","FR","Philadelphia, PA"
"21","Isaiah Wilkins","F","6-7","227","SR","Lilburn, GA"
"23","Nigel Johnson","G","6-1","182","SR","Ashburn, VA"
"24","Marco Anthony","G","6-4","228","FR","SAN ANTONIO, TX"
"25","Mamadi Diakite","F","6-9","228","SO","Conakry, Guinea"
"30","Jay Huff","F","7-1","230","FR","Durham, NC"
"33","Jack Salt","C","6-10","250","JR","Auckland, New Zealand"
"45","Austin Katstra","F","6-6","214","FR","Charlottesville, VA"
