"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Deividas Zemgulis","F","6-6","220","JR","Kaunas, Lithuania"
"3","Satchel Pierce","F","7-0","255","JR","Barberton, OH"
"4","Nazeer Bostick","G","6-4","203","SO","Philadelphia, PA"
"5","Jamari Wheeler","G","6-1","170","FR","Live Oak, FL"
"10","Tony Carr","G","6-5","204","SO","Philadelphia, PA"
"11","Lamar Stevens","F","6-8","226","SO","North Wales, PA"
"20","Taylor Nussbaum","G","6-2","175","FR","South Salem, NY"
"21","John Harrar","F","6-9","243","FR","Wallingford, PA"
"22","Grant Hazle","F","6-5","192","SO","Kingwood, TX"
"23","Josh Reaves","G","6-4","210","JR","Fairfax, VA"
"24","Mike Watkins","F","6-9","254","SO","Philadelphia, PA"
"33","Shep Garner","G","6-2","196","SR","Chester, PA"
"35","Trent Buttrick","F","6-8","234","FR","Bloomsburg, PA"
"44","Julian Moore","F","6-10","248","SR","Philadelphia, PA"
