"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Isaiah Gurley","G","6-3","195","JR","Brooklyn, NY"
"1","Reggie Miller","G","6-0","150","FR","Houston, TX"
"2","Tre'Larenz Nottingham","G","6-2","185","JR","Moreno Valley, CA"
"3","Deris Duncan","G","6-4","185","SR","Fishers, IN"
"4","Shelby Adams","G","6-3","175","FR","Converse, TX"
"5","Marlin Davis","G","6-2","165","SO","Houston, TX"
"10","Tyler Blount","G","5-11","165","SR","Virginia Beach, VA"
"14","Quentin Scott","F","6-7","215","FR","Houma, LA"
"22","Nijal Pearson","G","6-5","200","SO","Beaumont, TX"
"23","Alex Peacock","F","6-7","215","JR","Bloomington, IL"
"25","Alonzo Sule","F","6-7","200","FR","Houston, TX"
"33","Immanuel King","F","6-8","230","SR","Rocky Mount, NC"
"35","Jaylen Shead","G","6-1","170","JR","Pflugerville, TX"
"45","Eric Terry","F","6-8","230","SO","Houston, TX"
"55","Nedeljko Prijovic","F","6-8","210","SO","Belgrade, Serbia"
