"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Rashard Kelly","F","6-7","227","SR","Fredericksburg, VA"
"1","Zach Brown","F","6-6","213","SR","Houston, TX"
"3","C.J. Keyser","G","6-3","185","SO","Baltimore, MD"
"4","Samajae Haynes-Jones","G","6-0","177","JR","Wichita, KS"
"5","Rod Brown","F","6-6","190","FR","Cordova, TN"
"10","Kaelen Malone","G","6-0","168","JR","Mckinney, TX"
"11","Landry Shamet","G","6-4","180","SO","Kansas City, MO"
"12","Austin Reaves","G","6-5","174","SO","Newark, AR"
"14","Jacob Herrs","G","6-3","164","FR","Wichita, KS"
"20","Rauno Nurger","C","6-10","232","SR","Tallin, Estonia"
"21","Darral Willis Jr.","F","6-9","225","SR","Madison, WI"
"22","Asbjrn Midtgaard","C","7-0","270","FR","Helsingor, Denmark"
"23","Brycen Bush","G","6-0","152","FR","Wichita, KS"
"24","Shaquille Morris","C","6-8","279","SR","Edmond, OK"
"25","Brett Barney","C","6-9","210","SO","Wichita, KS"
"32","Markis McDuffie","F","6-8","203","JR","Paterson, NJ"
"33","Conner Frankamp","G","6-1","171","SR","Wichita, KS"
