"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Ahmad Wagner","F","6-7","235","JR","Yellow Springs, OH"
"1","Maishe Dailey","G","6-7","195","SO","Beachwood, OH"
"2","Jack Nunge","F","6-11","225","FR","Newburgh, IN"
"3","Jordan Bohannon","G","6-0","180","SO","Marion, IA"
"4","Isaiah Moss","G","6-5","205","SO","Chicago, IL"
"5","Tyler Cook","F","6-9","255","SO","St. Louis, MO"
"10","Christian Williams","G","6-5","200","JR","Decatur, IL"
"11","Charlie Rose","F","6-4","190","SR","Elmhurst, IL"
"13","Austin Ash","G","6-2","160","FR","Cedar Rapids, IA"
"15","Ryan Kriener","F","6-9","250","SO","Spirit Lake, IA"
"20","Riley Till","F","6-7","200","FR","Dubuque, IA"
"24","Brady Ellingson","G","6-4","196","JR","Menomonee Falls, WI"
"25","Dom Uhl","F","6-9","220","SR","Frankfurt, Germany"
"30","Connor McCaffery","G","6-5","200","FR","Iowa City, IA"
"35","Cordell Pemsl","F","6-8","240","SO","Dubuque, IA"
"51","Nicholas Baer","F","6-7","210","JR","Bettendorf, IA"
"55","Luka Garza","F","6-11","235","FR","Washington, DC"
