"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Jamil Jackson","G","6-6","190","SO","Minneapolis, MN"
"2","Brandon Better","G","6-3","185","JR","Suitland, MD"
"4","Dre Marin","G","5-11","165","FR","Glendale, AZ"
"5","Jordan Lyons","G","6-7","200","FR","Brampton, ON"
"10","Jacob Calloway","F","6-8","205","SO","Juneau, AK"
"12","Jadon Cohee","G","6-4","200","JR","Langley, BC"
"13","Taelin Webb","G","5-11","195","JR","FRESNO, CA"
"14","James McGee","G","6-2","200","SR","San Clemente, CA"
"15","Jamal Aytes","F","6-6","240","SR","San Diego, CA"
"22","Ivan Madunic","F","6-11","225","SO","Split, Croatia"
"23","Cameron Oluyitan","G","6-7","190","JR","Sugar Land, TX"
"32","Andre Adams","F","6-9","230","SO","Avondale, AZ"
"33","Matthew Johnson","G","6-4","210","JR","Las Vegas, NV"
"34","Christian Musoko","F","6-8","245","SR","Kinshasa, Congo"
"44","Joel Swallow","F","6-9","230","FR","Fillmore, UT"
